spot,time,occupied,occID
199,3:00 PM,1BV,50
199,4:00 PM,1BV,50
199,5:00 PM,1BV,50
199,6:00 PM,1BV,50
199,7:00 PM,1BV,50
199,8:00 PM,1BV,50
200,6:00 AM,8D2,50
200,7:00 AM,8D2,50
200,8:00 AM,8D2,50
200,9:00 AM,8D2,50
200,10:00 AM,8D2,50
200,11:00 AM,8D2,50
200,12:00 PM,,1
200,1:00 PM,,1
200,2:00 PM,,1
200,3:00 PM,,1
200,4:00 PM,2YL,50
200,5:00 PM,2YL,50
200,6:00 PM,2YL,50
200,7:00 PM,2YL,50
200,8:00 PM,2YL,50
201,6:00 AM,,1
201,7:00 AM,,1
201,8:00 AM,,1
201,9:00 AM,,1
201,10:00 AM,,1
201,11:00 AM,,1
201,12:00 PM,,1
201,1:00 PM,,1
201,2:00 PM,,1
201,3:00 PM,,1
201,4:00 PM,,1
201,5:00 PM,,1
201,6:00 PM,,1
201,7:00 PM,,1
201,8:00 PM,,1
202,6:00 AM,IRR,50
202,7:00 AM,IRR,50
202,8:00 AM,,1
202,9:00 AM,,1
202,10:00 AM,M86,50
202,11:00 AM,,1
202,12:00 PM,,1
202,1:00 PM,,1
202,2:00 PM,,1
202,3:00 PM,,1
202,4:00 PM,,1
202,5:00 PM,951,50
202,6:00 PM,951,50
202,7:00 PM,951,50
202,8:00 PM,951,50
203,6:00 AM,5GA,50
203,7:00 AM,5GA,50
203,8:00 AM,5GA,50
203,9:00 AM,,1
203,10:00 AM,,1
203,11:00 AM,,1
203,12:00 PM,,1
203,1:00 PM,,1
203,2:00 PM,4GH,50
203,3:00 PM,4GH,50
203,4:00 PM,4GH,50
203,5:00 PM,4GH,50
203,6:00 PM,4GH,50
203,7:00 PM,4GH,50
203,8:00 PM,4GH,50
204,6:00 AM,7RV,50
204,7:00 AM,7RV,50
204,8:00 AM,7RV,50
204,9:00 AM,7RV,50
204,10:00 AM,7RV,50
204,11:00 AM,7RV,50
204,12:00 PM,7RV,50
204,1:00 PM,7RV,50
204,2:00 PM,7RV,50
204,3:00 PM,7RV,50
204,4:00 PM,7RV,50
204,5:00 PM,,1
204,6:00 PM,5ZD,50
204,7:00 PM,5ZD,50
204,8:00 PM,5ZD,50
205,6:00 AM,,1
205,7:00 AM,,1
205,8:00 AM,,1
205,9:00 AM,,1
205,10:00 AM,,1
205,11:00 AM,,1
205,12:00 PM,,1
205,1:00 PM,,1
205,2:00 PM,,1
205,3:00 PM,,1
205,4:00 PM,,1
205,5:00 PM,,1
205,6:00 PM,1F6 ,50
205,7:00 PM,8MR,50
205,8:00 PM,8MR,50
206,6:00 AM,1JS,50
206,7:00 AM,1JS,50
206,8:00 AM,1JS,50
206,9:00 AM,1JS,50
206,10:00 AM,1JS,50
206,11:00 AM,1JS,50
206,12:00 PM,1JS,50
206,1:00 PM,1JS,50
206,2:00 PM,1JS,50
206,3:00 PM,1JS,50
206,4:00 PM,1JS,50
206,5:00 PM,1JS,50
206,6:00 PM,1JS,50
206,7:00 PM,1JS,50
206,8:00 PM,,1
207,6:00 AM,967,50
207,7:00 AM,,1
207,8:00 AM,,1
207,9:00 AM,,1
207,10:00 AM,,1
207,11:00 AM,,1
207,12:00 PM,,1
207,1:00 PM,,1
207,2:00 PM,,1
207,3:00 PM,,1
207,4:00 PM,,1
207,5:00 PM,,1
207,6:00 PM,,1
207,7:00 PM,,1
207,8:00 PM,,1
208,6:00 AM,9AB,50
208,7:00 AM,9AB,50
208,8:00 AM,9AB,50
208,9:00 AM,9AB,50
208,10:00 AM,9AB,50
208,11:00 AM,9AB,50
208,12:00 PM,9AB,50
208,1:00 PM,9AB,50
208,2:00 PM,9AB,50
208,3:00 PM,9AB,50
208,4:00 PM,9AB,50
208,5:00 PM,9AB,50
208,6:00 PM,9AB,50
208,7:00 PM,9AB,50
208,8:00 PM,9AB,50
209,6:00 AM,1DA,50
209,7:00 AM,1DA,50
209,8:00 AM,,1
209,9:00 AM,,1
209,10:00 AM,,1
209,11:00 AM,,1
209,12:00 PM,,1
209,1:00 PM,,1
209,2:00 PM,,1
209,3:00 PM,,1
209,4:00 PM,,1
209,5:00 PM,,1
209,6:00 PM,9JY,50
209,7:00 PM,9JY,50
209,8:00 PM,9JY,50
210,6:00 AM,217,50
210,7:00 AM,217,50
210,8:00 AM,,1
210,9:00 AM,,1
210,10:00 AM,,1
210,11:00 AM,,1
210,12:00 PM,,1
210,1:00 PM,,1
210,2:00 PM,1JH,50
210,3:00 PM,,1
210,4:00 PM,1JH,50
210,5:00 PM,1JH,50
210,6:00 PM,448,50
210,7:00 PM,448,50
210,8:00 PM,448,50
211,6:00 AM,,1
211,7:00 AM,,1
211,8:00 AM,,1
211,9:00 AM,,1
211,10:00 AM,,1
211,11:00 AM,,1
211,12:00 PM,,1
211,1:00 PM,448,50
211,2:00 PM,448,50
211,3:00 PM,448,50
211,4:00 PM,448,50
211,5:00 PM,85L,50
211,6:00 PM,85L,50
211,7:00 PM,,1
211,8:00 PM,5GS,50
212,6:00 AM,,1
212,7:00 AM,,1
212,8:00 AM,,1
212,9:00 AM,,1
212,10:00 AM,,1
212,11:00 AM,,1
212,12:00 PM,7WB,50
212,1:00 PM,7WB,50
212,2:00 PM,7WB,50
212,3:00 PM,7WB,50
212,4:00 PM,7WB,50
212,5:00 PM,7WB,50
212,6:00 PM,7WB,50
212,7:00 PM,7WB,50
212,8:00 PM,7WB,50
213,6:00 AM,85L,50
213,7:00 AM,15H,50
213,8:00 AM,15H,50
213,9:00 AM,15H,50
213,10:00 AM,15H,50
213,11:00 AM,15H,50
213,12:00 PM,,1
213,1:00 PM,,1
213,2:00 PM,,1
213,3:00 PM,,1
213,4:00 PM,,1
213,5:00 PM,,1
213,6:00 PM,,1
213,7:00 PM,,1
213,8:00 PM,,1
214,6:00 AM,Blocked,50
214,7:00 AM,Blocked,50
214,8:00 AM,Blocked,50
214,9:00 AM,Blocked,50
214,10:00 AM,Blocked,50
214,11:00 AM,Blocked,50
214,12:00 PM,Blocked,50
214,1:00 PM,Blocked,50
214,2:00 PM,Blocked,50
214,3:00 PM,Blocked,50
214,4:00 PM,Blocked,50
214,5:00 PM,Blocked,50
214,6:00 PM,Blocked,50
214,7:00 PM,Blocked,50
214,8:00 PM,Blocked,50
215,6:00 AM,5HM,50
215,7:00 AM,5HM,50
215,8:00 AM,5HM,50
215,9:00 AM,5HM,50
215,10:00 AM,5HM,50
215,11:00 AM,5HM,50
215,12:00 PM,5HM,50
215,1:00 PM,5HM,50
215,2:00 PM,5HM,50
215,3:00 PM,5HM,50
215,4:00 PM,5HM,50
215,5:00 PM,5HM,50
215,6:00 PM,,1
215,7:00 PM,9NP,50
215,8:00 PM,9NP,50
216,6:00 AM,448,50
216,7:00 AM,,1
216,8:00 AM,,1
216,9:00 AM,,1
216,10:00 AM,,1
216,11:00 AM,,1
216,12:00 PM,,1
216,1:00 PM,,1
216,2:00 PM,4TJ,50
216,3:00 PM,4TJ,50
216,4:00 PM,4TJ,50
216,5:00 PM,4TJ,50
216,6:00 PM,4TJ,50
216,7:00 PM,4TJ,50
216,8:00 PM,4TJ,50
217,6:00 AM,,1
217,7:00 AM,,1
217,8:00 AM,,1
217,9:00 AM,,1
217,10:00 AM,,1
217,11:00 AM,,1
217,12:00 PM,,1
217,1:00 PM,,1
217,2:00 PM,,1
217,3:00 PM,,1
217,4:00 PM,,1
217,5:00 PM,,1
217,6:00 PM,,1
217,7:00 PM,388,50
217,8:00 PM,388,50
218,6:00 AM,9NP,50
218,7:00 AM,9NP,50
218,8:00 AM,9NP,50
218,9:00 AM,9NP,50
218,10:00 AM,9NP,50
218,11:00 AM,9NP,50
218,12:00 PM,9NP,50
218,1:00 PM,9NP,50
218,2:00 PM,9NP,50
218,3:00 PM,9NP,50
218,4:00 PM,9NP,50
218,5:00 PM,9NP,50
218,6:00 PM,9NP,50
218,7:00 PM,44W,50
218,8:00 PM,44W,50
219,6:00 AM,,1
219,7:00 AM,5KP,50
219,8:00 AM,,1
219,9:00 AM,,1
219,10:00 AM,,1
219,11:00 AM,,1
219,12:00 PM,,1
219,1:00 PM,,1
219,2:00 PM,,1
219,3:00 PM,,1
219,4:00 PM,,1
219,5:00 PM,,1
219,6:00 PM,1KP,50
219,7:00 PM,1KP,50
219,8:00 PM,1KP,50
220,6:00 AM,ATO,50
220,7:00 AM,,1
220,8:00 AM,,1
220,9:00 AM,,1
220,10:00 AM,44W,50
220,11:00 AM,44W,50
220,12:00 PM,44W,50
220,1:00 PM,,1
220,2:00 PM,53E,50
220,3:00 PM,53E,50
220,4:00 PM,53E,50
220,5:00 PM,53B,50
220,6:00 PM,53B,50
220,7:00 PM,53B,50
220,8:00 PM,53B,50
221,6:00 AM,739,50
221,7:00 AM,739,50
221,8:00 AM,739,50
221,9:00 AM,739,50
221,10:00 AM,739,50
221,11:00 AM,739,50
221,12:00 PM,739,50
221,1:00 PM,739,50
221,2:00 PM,739,50
221,3:00 PM,739,50
221,4:00 PM,739,50
221,5:00 PM,739,50
221,6:00 PM,739,50
221,7:00 PM,739,50
221,8:00 PM,739,50
222,6:00 AM,53B,50
222,7:00 AM,53B,50
222,8:00 AM,53B,50
222,9:00 AM,,1
222,10:00 AM,,1
222,11:00 AM,,1
222,12:00 PM,,1
222,1:00 PM,,1
222,2:00 PM,,1
222,3:00 PM,,1
222,4:00 PM,,1
222,5:00 PM,ATO,50
222,6:00 PM,ATO,50
222,7:00 PM,ATO,50
222,8:00 PM,ATO,50
223,6:00 AM,,1
223,7:00 AM,,1
223,8:00 AM,ATO,50
223,9:00 AM,,1
223,10:00 AM,9LD,50
223,11:00 AM,9LD,50
223,12:00 PM,9LD,50
223,1:00 PM,9LD,50
223,2:00 PM,9LD,50
223,3:00 PM,9LD,50
223,4:00 PM,9LD,50
223,5:00 PM,9LD,50
223,6:00 PM,9LD,50
223,7:00 PM,9LD,50
223,8:00 PM,5KP,50
224,6:00 AM,UMD,50
224,7:00 AM,UMD,50
224,8:00 AM,UMD,50
224,9:00 AM,UMD,50
224,10:00 AM,UMD,50
224,11:00 AM,UMD,50
224,12:00 PM,UMD,50
224,1:00 PM,UMD,50
224,2:00 PM,UMD,50
224,3:00 PM,UMD,50
224,4:00 PM,UMD,50
224,5:00 PM,UMD,50
224,6:00 PM,UMD,50
224,7:00 PM,UMD,50
224,8:00 PM,UMD,50
225,6:00 AM,9ES,50
225,7:00 AM,9ES,50
225,8:00 AM,9ES,50
225,9:00 AM,9ES,50
225,10:00 AM,9ES,50
225,11:00 AM,606,50
225,12:00 PM,,1
225,1:00 PM,,1
225,2:00 PM,,1
225,3:00 PM,ATO,50
225,4:00 PM,,1
225,5:00 PM,,1
225,6:00 PM,9ES,50
225,7:00 PM,9ES,50
225,8:00 PM,9ES,50
226,6:00 AM,ANT,50
226,7:00 AM,ANT,50
226,8:00 AM,ANT,50
226,9:00 AM,,1
226,10:00 AM,,1
226,11:00 AM,Blocked,50
226,12:00 PM,,1
226,1:00 PM,Blocked,50
226,2:00 PM,,1
226,3:00 PM,,1
226,4:00 PM,,1
226,5:00 PM,,1
226,6:00 PM,,1
226,7:00 PM,,1
226,8:00 PM,2VE,50
227,6:00 AM,Blocked,50
227,7:00 AM,Blocked,50
227,8:00 AM,Blocked,50
227,9:00 AM,,1
227,10:00 AM,734,50
227,11:00 AM,734,50
227,12:00 PM,734,50
227,1:00 PM,734,50
227,2:00 PM,734,50
227,3:00 PM,,1
227,4:00 PM,,1
227,5:00 PM,,1
227,6:00 PM,Blocked,50
227,7:00 PM,Blocked,50
227,8:00 PM,,1
228,6:00 AM,3YO,50
228,7:00 AM,3YO,50
228,8:00 AM,3YO,50
228,9:00 AM,3YO,50
228,10:00 AM,3YO,50
228,11:00 AM,8RF,50
228,12:00 PM,,1
228,1:00 PM,,1
228,2:00 PM,8GA,50
228,3:00 PM,,1
228,4:00 PM,8RF,50
228,5:00 PM,8RF,50
228,6:00 PM,8RF,50
228,7:00 PM,8RF,50
228,8:00 PM,8RF,50
229,6:00 AM,5KP,50
229,7:00 AM,,1
229,8:00 AM,5KP,50
229,9:00 AM,5KP,50
229,10:00 AM,,1
229,11:00 AM,,1
229,12:00 PM,,1
229,1:00 PM,,1
229,2:00 PM,,1
229,3:00 PM,8D2,50
229,4:00 PM,8D2,50
229,5:00 PM,8D2,50
229,6:00 PM,396,50
229,7:00 PM,396,50
229,8:00 PM,396,50
230,6:00 AM,6UM,50
230,7:00 AM,6UM,50
230,8:00 AM,,1
230,9:00 AM,,1
230,10:00 AM,,1
230,11:00 AM,,1
230,12:00 PM,,1
230,1:00 PM,,1
230,2:00 PM,737,50
230,3:00 PM,737,50
230,4:00 PM,737,50
230,5:00 PM,737,50
230,6:00 PM,737,50
230,7:00 PM,737,50
230,8:00 PM,737,50
231,6:00 AM,66A,50
231,7:00 AM,66A,50
231,8:00 AM,66A,50
231,9:00 AM,66A,50
231,10:00 AM,66A,50
231,11:00 AM,66A,50
231,12:00 PM,66A,50
231,1:00 PM,66A,50
231,2:00 PM,66A,50
231,3:00 PM,66A,50
231,4:00 PM,66A,50
231,5:00 PM,66A,50
231,6:00 PM,66A,50
231,7:00 PM,66A,50
231,8:00 PM,66A,50
232,6:00 AM,GWX,50
232,7:00 AM,GWX,50
232,8:00 AM,GWX,50
232,9:00 AM,GWX,50
232,10:00 AM,GWX,50
232,11:00 AM,GWX,50
232,12:00 PM,GWX,50
232,1:00 PM,GWX,50
232,2:00 PM,GWX,50
232,3:00 PM,GWX,50
232,4:00 PM,GWX,50
232,5:00 PM,GWX,50
232,6:00 PM,GWX,50
232,7:00 PM,GWX,50
232,8:00 PM,GWX,50
233,6:00 AM,CLO,50
233,7:00 AM,CLO,50
233,8:00 AM,CLO,50
233,9:00 AM,CLO,50
233,10:00 AM,CLO,50
233,11:00 AM,CLO,50
233,12:00 PM,CLO,50
233,1:00 PM,CLO,50
233,2:00 PM,CLO,50
233,3:00 PM,CLO,50
233,4:00 PM,CLO,50
233,5:00 PM,CLO,50
233,6:00 PM,CLO,50
233,7:00 PM,CLO,50
233,8:00 PM,CLO,50
234,6:00 AM,1GK,50
234,7:00 AM,1GK,50
234,8:00 AM,1GK,50
234,9:00 AM,1GK,50
234,10:00 AM,1GK,50
234,11:00 AM,1GK,50
234,12:00 PM,1GK,50
234,1:00 PM,1GK,50
234,2:00 PM,1GK,50
234,3:00 PM,1GK,50
234,4:00 PM,1GK,50
234,5:00 PM,1GK,50
234,6:00 PM,1GK,50
234,7:00 PM,8BP,50
234,8:00 PM,8BP,50
235,6:00 AM,,1
235,7:00 AM,,1
235,8:00 AM,,1
235,9:00 AM,,1
235,10:00 AM,,1
235,11:00 AM,,1
235,12:00 PM,,1
235,1:00 PM,,1
235,2:00 PM,,1
235,3:00 PM,,1
235,4:00 PM,,1
235,5:00 PM,,1
235,6:00 PM,,1
235,7:00 PM,,1
235,8:00 PM,T19,50
236,6:00 AM,4LD,50
236,7:00 AM,4LD,50
236,8:00 AM,,1
236,9:00 AM,2XS,50
236,10:00 AM,,1
236,11:00 AM,511,50
236,12:00 PM,511,50
236,1:00 PM,511,50
236,2:00 PM,,1
236,3:00 PM,,1
236,4:00 PM,,1
236,5:00 PM,IPN,50
236,6:00 PM,IPN,50
236,7:00 PM,IPN,50
236,8:00 PM,,1
237,6:00 AM,N65,50
237,7:00 AM,N65,50
237,8:00 AM,N65,50
237,9:00 AM,N65,50
237,10:00 AM,N65,50
237,11:00 AM,N65,50
237,12:00 PM,N65,50
237,1:00 PM,N65,50
237,2:00 PM,N65,50
237,3:00 PM,N65,50
237,4:00 PM,N65,50
237,5:00 PM,N65,50
237,6:00 PM,N65,50
237,7:00 PM,N65,50
237,8:00 PM,N65,50
238,6:00 AM,7BV,50
238,7:00 AM,7BV,50
238,8:00 AM,7BV,50
238,9:00 AM,7BV,50
238,10:00 AM,7BV,50
238,11:00 AM,7BV,50
238,12:00 PM,7BV,50
238,1:00 PM,7BV,50
238,2:00 PM,7BV,50
238,3:00 PM,7BV,50
238,4:00 PM,7BV,50
238,5:00 PM,7BV,50
238,6:00 PM,7BV,50
238,7:00 PM,9LE,50
238,8:00 PM,9LE,50
239,6:00 AM,67L,50
239,7:00 AM,67L,50
239,8:00 AM,67L,50
239,9:00 AM,67L,50
239,10:00 AM,67L,50
239,11:00 AM,67L,50
239,12:00 PM,67L,50
239,1:00 PM,67L,50
239,2:00 PM,67L,50
239,3:00 PM,67L,50
239,4:00 PM,67L,50
239,5:00 PM,67L,50
239,6:00 PM,67L,50
239,7:00 PM,67L,50
239,8:00 PM,6ZP,50
240,6:00 AM,8BG,50
240,7:00 AM,6CF,50
240,8:00 AM,6CF,50
240,9:00 AM,6CF,50
240,10:00 AM,6CF,50
240,11:00 AM,6CF,50
240,12:00 PM,6CF,50
240,1:00 PM,6CF,50
240,2:00 PM,6CF,50
240,3:00 PM,6CF,50
240,4:00 PM,6CF,50
240,5:00 PM,6CF,50
240,6:00 PM,T34,50
240,7:00 PM,,1
240,8:00 PM,9WY,50
241,6:00 AM,214,50
241,7:00 AM,214,50
241,8:00 AM,214,50
241,9:00 AM,214,50
241,10:00 AM,214,50
241,11:00 AM,1GS,50
241,12:00 PM,,1
241,1:00 PM,,1
241,2:00 PM,,1
241,3:00 PM,Blocked,50
241,4:00 PM,,1
241,5:00 PM,4ET,50
241,6:00 PM,4ET,50
241,7:00 PM,4ET,50
241,8:00 PM,4ET,50
242,6:00 AM,,1
242,7:00 AM,T34,50
242,8:00 AM,T34,50
242,9:00 AM,T34,50
242,10:00 AM,Blocked,50
242,11:00 AM,Blocked,50
242,12:00 PM,Blocked,50
242,1:00 PM,Blocked,50
242,2:00 PM,Blocked,50
242,3:00 PM,H23,50
242,4:00 PM,T34,50
242,5:00 PM,9WF,50
242,6:00 PM,9WF,50
242,7:00 PM,9WF,50
242,8:00 PM,9WF,50
243,6:00 AM,,1
243,7:00 AM,Blocked,50
243,8:00 AM,Blocked,50
243,9:00 AM,Blocked,50
243,10:00 AM,T34,50
243,11:00 AM,T34,50
243,12:00 PM,T34,50
243,1:00 PM,T34,50
243,2:00 PM,T34,50
243,3:00 PM,,1
243,4:00 PM,,1
243,5:00 PM,,1
243,6:00 PM,,1
243,7:00 PM,,1
243,8:00 PM,9KG,50
244,6:00 AM,32N,50
244,7:00 AM,32N,50
244,8:00 AM,32N,50
244,9:00 AM,32N,50
244,10:00 AM,32N,50
244,11:00 AM,32N,50
244,12:00 PM,32N,50
244,1:00 PM,32N,50
244,2:00 PM,32N,50
244,3:00 PM,32N,50
244,4:00 PM,32N,50
244,5:00 PM,32N,50
244,6:00 PM,32N,50
244,7:00 PM,32N,50
244,8:00 PM,32N,50
245,6:00 AM,VPC,50
245,7:00 AM,VPC,50
245,8:00 AM,,1
245,9:00 AM,,1
245,10:00 AM,46Z,50
245,11:00 AM,8TW,50
245,12:00 PM,3LS,50
245,1:00 PM,3LS,50
245,2:00 PM,,1
245,3:00 PM,8CF,50
245,4:00 PM,3LS,50
245,5:00 PM,,1
245,6:00 PM,7WC,50
245,7:00 PM,7WC,50
245,8:00 PM,7WC,50
246,6:00 AM,4DH,50
246,7:00 AM,4DH,50
246,8:00 AM,4DH,50
246,9:00 AM,4DH,50
246,10:00 AM,4DH,50
246,11:00 AM,4DH,50
246,12:00 PM,4DH,50
246,1:00 PM,4DH,50
246,2:00 PM,4DH,50
246,3:00 PM,4DH,50
246,4:00 PM,4DH,50
246,5:00 PM,4DH,50
246,6:00 PM,4DH,50
246,7:00 PM,4DH,50
246,8:00 PM,4DH,50
247,6:00 AM,547,50
247,7:00 AM,547,50
247,8:00 AM,547,50
247,9:00 AM,,1
247,10:00 AM,759,50
247,11:00 AM,759,50
247,12:00 PM,759,50
247,1:00 PM,759,50
247,2:00 PM,759,50
247,3:00 PM,759,50
247,4:00 PM,759,50
247,5:00 PM,759,50
247,6:00 PM,7V5,50
247,7:00 PM,7V5,50
247,8:00 PM,7V5,50
248,6:00 AM,AT8,50
248,7:00 AM,AT8,50
248,8:00 AM,AT8,50
248,9:00 AM,AT8,50
248,10:00 AM,AT8,50
248,11:00 AM,AT8,50
248,12:00 PM,AT8,50
248,1:00 PM,AT8,50
248,2:00 PM,AT8,50
248,3:00 PM,AT8,50
248,4:00 PM,AT8,50
248,5:00 PM,AT8,50
248,6:00 PM,AT8,50
248,7:00 PM,AT8,50
248,8:00 PM,AT8,50
249,6:00 AM,87D,50
249,7:00 AM,87D,50
249,8:00 AM,87D,50
249,9:00 AM,87D,50
249,10:00 AM,87D,50
249,11:00 AM,87D,50
249,12:00 PM,87D,50
249,1:00 PM,87D,50
249,2:00 PM,87D,50
249,3:00 PM,87D,50
249,4:00 PM,46K,50
249,5:00 PM,46K,50
249,6:00 PM,46K,50
249,7:00 PM,46K,50
249,8:00 PM,46K,50
250,6:00 AM,,1
250,7:00 AM,2MM,50
250,8:00 AM,2MM,50
250,9:00 AM,2MM,50
250,10:00 AM,2MM,50
250,11:00 AM,2MM,50
250,12:00 PM,2MM,50
250,1:00 PM,2MM,50
250,2:00 PM,2MM,50
250,3:00 PM,2MM,50
250,4:00 PM,87D,50
250,5:00 PM,87D,50
250,6:00 PM,87D,50
250,7:00 PM,87D,50
250,8:00 PM,87D,50
251,6:00 AM,,1
251,7:00 AM,,1
251,8:00 AM,,1
251,9:00 AM,,1
251,10:00 AM,928,50
251,11:00 AM,928,50
251,12:00 PM,928,50
251,1:00 PM,928,50
251,2:00 PM,928,50
251,3:00 PM,1RZ,50
251,4:00 PM,1RZ,50
251,5:00 PM,4AK,50
251,6:00 PM,4AK,50
251,7:00 PM,4AK,50
251,8:00 PM,4AK,50
252,6:00 AM,,1
252,7:00 AM,,1
252,8:00 AM,,1
252,9:00 AM,,1
252,10:00 AM,,1
252,11:00 AM,,1
252,12:00 PM,,1
252,1:00 PM,,1
252,2:00 PM,,1
252,3:00 PM,YO9,50
252,4:00 PM,YO9,50
252,5:00 PM,YO9,50
252,6:00 PM,YO9,50
252,7:00 PM,YO9,50
252,8:00 PM,YO9,50
253,6:00 AM,6LH,50
253,7:00 AM,55H,50
253,8:00 AM,55H,50
253,9:00 AM,55H,50
253,10:00 AM,55H,50
253,11:00 AM,55H,50
253,12:00 PM,55H,50
253,1:00 PM,55H,50
253,2:00 PM,55H,50
253,3:00 PM,55H,50
253,4:00 PM,55H,50
253,5:00 PM,55H,50
253,6:00 PM,55H,50
253,7:00 PM,55H,50
253,8:00 PM,55H,50
254,6:00 AM,,1
254,7:00 AM,,1
254,8:00 AM,,1
254,9:00 AM,,1
254,10:00 AM,,1
254,11:00 AM,45A,50
254,12:00 PM,,1
254,1:00 PM,,1
254,2:00 PM,,1
254,3:00 PM,,1
254,4:00 PM,,1
254,5:00 PM,55X,50
254,6:00 PM,55X,50
254,7:00 PM,55X,50
254,8:00 PM,55X,50
255,6:00 AM,5FB,50
255,7:00 AM,,1
255,8:00 AM,,1
255,9:00 AM,T39,50
255,10:00 AM,,1
255,11:00 AM,,1
255,12:00 PM,,1
255,1:00 PM,,1
255,2:00 PM,,1
255,3:00 PM,,1
255,4:00 PM,,1
255,5:00 PM,,1
255,6:00 PM,469,50
255,7:00 PM,469,50
255,8:00 PM,,1
256,6:00 AM,,1
256,7:00 AM,,1
256,8:00 AM,,1
256,9:00 AM,,1
256,10:00 AM,,1
256,11:00 AM,,1
256,12:00 PM,,1
256,1:00 PM,,1
256,2:00 PM,,1
256,3:00 PM,,1
256,4:00 PM,,1
256,5:00 PM,6AS,50
256,6:00 PM,6AS,50
256,7:00 PM,6AS,50
256,8:00 PM,,1
257,6:00 AM,7XF,50
257,7:00 AM,7XF,50
257,8:00 AM,,1
257,9:00 AM,9XC,50
257,10:00 AM,,1
257,11:00 AM,,1
257,12:00 PM,,1
257,1:00 PM,,1
257,2:00 PM,,1
257,3:00 PM,,1
257,4:00 PM,,1
257,5:00 PM,,1
257,6:00 PM,,1
257,7:00 PM,FF4,50
257,8:00 PM,7XF,50
258,6:00 AM,NE4,50
258,7:00 AM,NE4,50
258,8:00 AM,NE4,50
258,9:00 AM,,1
258,10:00 AM,9GX,50
258,11:00 AM,9GX,50
258,12:00 PM,9GX,50
258,1:00 PM,,1
258,2:00 PM,,1
258,3:00 PM,35L,50
258,4:00 PM,928,50
258,5:00 PM,928,50
258,6:00 PM,928,50
258,7:00 PM,928,50
258,8:00 PM,928,50
259,6:00 AM,5ES,50
259,7:00 AM,5ES,50
259,8:00 AM,5ES,50
259,9:00 AM,5ES,50
259,10:00 AM,5ES,50
259,11:00 AM,5ES,50
259,12:00 PM,5ES,50
259,1:00 PM,5ES,50
259,2:00 PM,5ES,50
259,3:00 PM,5ES,50
259,4:00 PM,5ES,50
259,5:00 PM,5ES,50
259,6:00 PM,5ES,50
259,7:00 PM,5ES,50
259,8:00 PM,5ES,50
260,6:00 AM,Blocked,50
260,7:00 AM,Blocked,50
260,8:00 AM,Blocked,50
260,9:00 AM,Blocked,50
260,10:00 AM,Blocked,50
260,11:00 AM,Blocked,50
260,12:00 PM,Blocked,50
260,1:00 PM,Blocked,50
260,2:00 PM,Blocked,50
260,3:00 PM,Blocked,50
260,4:00 PM,Blocked,50
260,5:00 PM,Blocked,50
260,6:00 PM,Blocked,50
260,7:00 PM,Blocked,50
260,8:00 PM,Blocked,50
261,6:00 AM,5RL,50
261,7:00 AM,5RL,50
261,8:00 AM,5RL,50
261,9:00 AM,Blocked,50
261,10:00 AM,Blocked,50
261,11:00 AM,4AK,50
261,12:00 PM,4AK,50
261,1:00 PM,4AK,50
261,2:00 PM,4AK,50
261,3:00 PM,,1
261,4:00 PM,,1
261,5:00 PM,,1
261,6:00 PM,9BD,50
261,7:00 PM,9BD,50
261,8:00 PM,9BD,50
262,6:00 AM,3MD,50
262,7:00 AM,,1
262,8:00 AM,,1
262,9:00 AM,IHV,50
262,10:00 AM,IHV,50
262,11:00 AM,,1
262,12:00 PM,35L,50
262,1:00 PM,35L,50
262,2:00 PM,35L,50
262,3:00 PM,,1
262,4:00 PM,,1
262,5:00 PM,,1
262,6:00 PM,8LD,50
262,7:00 PM,8LD,50
262,8:00 PM,8LD,50
263,6:00 AM,79R,50
263,7:00 AM,79R,50
263,8:00 AM,79R,50
263,9:00 AM,79R,50
263,10:00 AM,79R,50
263,11:00 AM,79R,50
263,12:00 PM,79R,50
263,1:00 PM,,1
263,2:00 PM,4MA,50
263,3:00 PM,,1
263,4:00 PM,,1
263,5:00 PM,IBB,50
263,6:00 PM,IBB,50
263,7:00 PM,IBB,50
263,8:00 PM,IBB,50
264,6:00 AM,742,50
264,7:00 AM,,1
264,8:00 AM,,1
264,9:00 AM,Blocked,50
264,10:00 AM,,1
264,11:00 AM,,1
264,12:00 PM,,1
264,1:00 PM,7JE,50
264,2:00 PM,7JE,50
264,3:00 PM,7YZ,50
264,4:00 PM,7YZ,50
264,5:00 PM,7YZ,50
264,6:00 PM,7YZ,50
264,7:00 PM,7YZ,50
264,8:00 PM,7YZ,50
265,6:00 AM,Blocked,50
265,7:00 AM,Blocked,50
265,8:00 AM,Blocked,50
265,9:00 AM,Blocked,50
265,10:00 AM,Blocked,50
265,11:00 AM,Blocked,50
265,12:00 PM,Blocked,50
265,1:00 PM,Blocked,50
265,2:00 PM,Blocked,50
265,3:00 PM,Blocked,50
265,4:00 PM,Blocked,50
265,5:00 PM,Blocked,50
265,6:00 PM,Blocked,50
265,7:00 PM,Blocked,50
265,8:00 PM,Blocked,50
266,6:00 AM,1LS,50
266,7:00 AM,1LS,50
266,8:00 AM,,1
266,9:00 AM,T59,50
266,10:00 AM,,1
266,11:00 AM,2PB,50
266,12:00 PM,2PB,50
266,1:00 PM,2PB,50
266,2:00 PM,2PB,50
266,3:00 PM,2PB,50
